timestamp,aggregate,dishwasher,fridge,microwave,washing_machine
2014-09-10 00:06:48+00:00,446.0,0.0,0.0,50.0,16.0
2014-09-10 00:06:54+00:00,446.0,0.0,0.0,50.0,16.0
2014-09-10 00:07:00+00:00,443.0,0.0,0.0,50.0,16.0
2014-09-10 00:07:06+00:00,448.0,0.0,0.0,50.0,16.0
2014-09-10 00:07:12+00:00,448.0,0.0,0.0,50.0,16.0
2014-09-10 00:07:18+00:00,446.0,0.0,0.0,50.0,16.0
2014-09-10 00:07:24+00:00,446.0,0.0,0.0,50.0,16.0
2014-09-10 00:07:30+00:00,447.0,0.0,0.0,50.0,16.0
2014-09-10 00:07:36+00:00,444.0,0.0,0.0,50.0,16.0
2014-09-10 00:07:42+00:00,447.0,0.0,0.0,50.0,16.0
2014-09-10 00:07:48+00:00,443.0,0.0,0.0,50.0,16.0
2014-09-10 00:07:54+00:00,446.0,0.0,0.0,50.0,16.0
2014-09-10 00:08:00+00:00,446.0,0.0,0.0,50.0,16.0
2014-09-10 00:08:06+00:00,445.0,0.0,0.0,50.0,16.0
2014-09-10 00:08:12+00:00,443.0,0.0,0.0,50.0,16.0
2014-09-10 00:08:18+00:00,438.0,0.0,0.0,50.0,16.0
2014-09-10 00:08:24+00:00,449.0,0.0,0.0,50.0,16.0
2014-09-10 00:08:30+00:00,446.0,0.0,0.0,48.0,16.0
2014-09-10 00:08:36+00:00,444.0,0.0,0.0,50.0,16.0
2014-09-10 00:08:42+00:00,438.0,0.0,0.0,50.0,16.0
2014-09-10 00:08:48+00:00,441.0,0.0,0.0,50.0,16.0
2014-09-10 00:08:54+00:00,434.0,0.0,0.0,50.0,16.0
2014-09-10 00:09:00+00:00,441.0,0.0,0.0,50.0,16.0
2014-09-10 00:09:06+00:00,444.0,0.0,0.0,50.0,16.0
2014-09-10 00:09:12+00:00,445.0,0.0,0.0,50.0,16.0
2014-09-10 00:09:18+00:00,441.0,0.0,0.0,50.0,16.0
2014-09-10 00:09:24+00:00,432.0,0.0,0.0,50.0,16.0
2014-09-10 00:09:30+00:00,432.0,0.0,0.0,50.0,16.0
2014-09-10 00:09:36+00:00,444.0,0.0,0.0,50.0,16.0
2014-09-10 00:09:42+00:00,438.0,0.0,0.0,50.0,16.0
2014-09-10 00:09:48+00:00,444.0,0.0,0.0,48.0,16.0
2014-09-10 00:09:54+00:00,443.0,0.0,0.0,50.0,16.0
2014-09-10 00:10:00+00:00,434.0,0.0,0.0,50.0,16.0
2014-09-10 00:10:06+00:00,441.0,0.0,0.0,50.0,16.0
2014-09-10 00:10:12+00:00,440.0,0.0,0.0,50.0,16.0
2014-09-10 00:10:18+00:00,433.0,0.0,0.0,50.0,16.0
2014-09-10 00:10:24+00:00,442.0,0.0,0.0,50.0,16.0
2014-09-10 00:10:30+00:00,434.0,0.0,0.0,50.0,16.0
2014-09-10 00:10:36+00:00,443.0,0.0,0.0,50.0,16.0
2014-09-10 00:10:42+00:00,435.0,0.0,0.0,50.0,16.0
2014-09-10 00:10:48+00:00,443.0,0.0,0.0,50.0,16.0
2014-09-10 00:10:54+00:00,438.0,0.0,0.0,48.0,16.0
2014-09-10 00:11:00+00:00,437.0,0.0,0.0,50.0,16.0
2014-09-10 00:11:06+00:00,435.0,0.0,0.0,50.0,16.0
2014-09-10 00:11:12+00:00,438.0,0.0,0.0,50.0,16.0
2014-09-10 00:11:18+00:00,439.0,0.0,0.0,50.0,16.0
2014-09-10 00:11:24+00:00,438.0,0.0,0.0,50.0,16.0
2014-09-10 00:11:30+00:00,436.0,0.0,0.0,50.0,16.0
2014-09-10 00:11:36+00:00,441.0,0.0,0.0,50.0,16.0
2014-09-10 00:11:42+00:00,439.0,0.0,0.0,50.0,16.0
2014-09-10 00:11:48+00:00,439.0,0.0,0.0,50.0,16.0
2014-09-10 00:11:54+00:00,439.0,0.0,0.0,50.0,16.0
2014-09-10 00:12:00+00:00,434.0,0.0,0.0,50.0,16.0
2014-09-10 00:12:06+00:00,438.0,0.0,0.0,48.0,16.0
2014-09-10 00:12:12+00:00,438.0,0.0,0.0,48.0,16.0
2014-09-10 00:12:18+00:00,438.0,0.0,0.0,50.0,16.0
2014-09-10 00:12:24+00:00,438.0,0.0,0.0,50.0,16.0
2014-09-10 00:12:30+00:00,440.0,0.0,0.0,50.0,16.0
2014-09-10 00:12:36+00:00,444.0,0.0,0.0,48.0,16.0
2014-09-10 00:12:42+00:00,433.0,0.0,0.0,50.0,16.0
2014-09-10 00:12:48+00:00,440.0,0.0,0.0,50.0,16.0
2014-09-10 00:12:54+00:00,438.0,0.0,0.0,50.0,16.0
2014-09-10 00:13:00+00:00,438.0,0.0,0.0,48.0,16.0
2014-09-10 00:13:06+00:00,436.0,0.0,0.0,48.0,16.0
2014-09-10 00:13:12+00:00,434.0,0.0,0.0,48.0,16.0
2014-09-10 00:13:18+00:00,500.0,0.0,0.0,48.0,16.0
2014-09-10 00:13:24+00:00,491.0,0.0,124.0,48.0,16.0
2014-09-10 00:13:30+00:00,496.0,0.0,124.0,50.0,16.0
2014-09-10 00:13:36+00:00,496.0,0.0,127.0,48.0,16.0
2014-09-10 00:13:42+00:00,504.0,0.0,124.0,48.0,16.0
2014-09-10 00:13:48+00:00,494.0,0.0,122.0,48.0,16.0
2014-09-10 00:13:54+00:00,494.0,0.0,123.0,48.0,16.0
2014-09-10 00:14:00+00:00,487.0,0.0,124.0,48.0,16.0
2014-09-10 00:14:06+00:00,487.0,0.0,124.0,48.0,16.0
2014-09-10 00:14:12+00:00,487.0,0.0,122.0,48.0,16.0
2014-09-10 00:14:18+00:00,500.0,0.0,123.0,48.0,16.0
2014-09-10 00:14:24+00:00,490.0,0.0,124.0,50.0,16.0
2014-09-10 00:14:30+00:00,485.0,0.0,120.0,48.0,16.0
2014-09-10 00:14:36+00:00,492.0,0.0,122.0,48.0,16.0
2014-09-10 00:14:42+00:00,486.0,0.0,118.0,50.0,16.0
2014-09-10 00:14:48+00:00,482.0,0.0,119.0,50.0,16.0
2014-09-10 00:14:54+00:00,484.0,0.0,115.0,50.0,16.0
2014-09-10 00:15:00+00:00,484.0,0.0,112.0,48.0,16.0
2014-09-10 00:15:06+00:00,473.0,0.0,110.0,50.0,16.0
2014-09-10 00:15:12+00:00,475.0,0.0,110.0,48.0,16.0
2014-09-10 00:15:18+00:00,474.0,0.0,111.0,50.0,16.0
2014-09-10 00:15:24+00:00,479.0,0.0,110.0,48.0,16.0
2014-09-10 00:15:30+00:00,482.0,0.0,107.0,48.0,16.0
2014-09-10 00:15:36+00:00,476.0,0.0,107.0,50.0,16.0
2014-09-10 00:15:42+00:00,473.0,0.0,109.0,48.0,16.0
2014-09-10 00:15:48+00:00,478.0,0.0,106.0,50.0,16.0
2014-09-10 00:15:54+00:00,478.0,0.0,108.0,50.0,16.0
2014-09-10 00:16:00+00:00,482.0,0.0,106.0,50.0,16.0
2014-09-10 00:16:06+00:00,473.0,0.0,107.0,48.0,16.0
2014-09-10 00:16:12+00:00,472.0,0.0,106.0,48.0,16.0
2014-09-10 00:16:18+00:00,478.0,0.0,107.0,48.0,16.0
2014-09-10 00:16:24+00:00,470.0,0.0,107.0,50.0,16.0
2014-09-10 00:16:30+00:00,479.0,0.0,106.0,50.0,16.0
2014-09-10 00:16:36+00:00,471.0,0.0,107.0,50.0,16.0
2014-09-10 00:16:42+00:00,489.0,0.0,105.0,50.0,16.0
2014-09-10 00:16:48+00:00,478.0,0.0,108.0,48.0,16.0
2014-09-10 00:16:54+00:00,473.0,0.0,105.0,50.0,16.0
2014-09-10 00:17:00+00:00,482.0,0.0,108.0,50.0,16.0
2014-09-10 00:17:06+00:00,466.0,0.0,106.0,50.0,16.0
2014-09-10 00:17:12+00:00,471.0,0.0,108.0,50.0,16.0
2014-09-10 00:17:18+00:00,477.0,0.0,105.0,50.0,16.0
2014-09-10 00:17:24+00:00,466.0,0.0,107.0,50.0,16.0
2014-09-10 00:17:30+00:00,483.0,0.0,107.0,50.0,16.0
2014-09-10 00:17:36+00:00,483.0,0.0,106.0,48.0,16.0
2014-09-10 00:17:42+00:00,473.0,0.0,108.0,50.0,16.0
2014-09-10 00:17:48+00:00,472.0,0.0,106.0,50.0,16.0
2014-09-10 00:17:54+00:00,508.0,0.0,108.0,50.0,16.0
2014-09-10 00:18:00+00:00,496.0,0.0,107.0,50.0,16.0
2014-09-10 00:18:06+00:00,496.0,0.0,107.0,50.0,16.0
2014-09-10 00:18:12+00:00,480.0,0.0,109.0,50.0,16.0
2014-09-10 00:18:18+00:00,498.0,0.0,106.0,50.0,16.0
2014-09-10 00:18:24+00:00,509.0,0.0,108.0,48.0,16.0
2014-09-10 00:18:30+00:00,480.0,0.0,107.0,50.0,16.0
2014-09-10 00:18:36+00:00,474.0,0.0,107.0,50.0,16.0
2014-09-10 00:18:42+00:00,475.0,0.0,109.0,50.0,16.0
2014-09-10 00:18:48+00:00,478.0,0.0,106.0,48.0,16.0
2014-09-10 00:18:54+00:00,461.0,0.0,108.0,50.0,16.0
2014-09-10 00:19:00+00:00,472.0,0.0,108.0,48.0,16.0
2014-09-10 00:19:06+00:00,469.0,0.0,107.0,50.0,16.0
2014-09-10 00:19:12+00:00,475.0,0.0,109.0,50.0,16.0
2014-09-10 00:19:18+00:00,476.0,0.0,107.0,50.0,16.0
2014-09-10 00:19:24+00:00,477.0,0.0,108.0,50.0,16.0
2014-09-10 00:19:30+00:00,482.0,0.0,107.0,48.0,16.0
2014-09-10 00:19:36+00:00,474.0,0.0,107.0,50.0,16.0
2014-09-10 00:19:42+00:00,470.0,0.0,109.0,48.0,16.0
2014-09-10 00:19:48+00:00,473.0,0.0,107.0,50.0,16.0
2014-09-10 00:19:54+00:00,476.0,0.0,109.0,50.0,16.0
2014-09-10 00:20:00+00:00,472.0,0.0,108.0,48.0,16.0
2014-09-10 00:20:06+00:00,479.0,0.0,107.0,48.0,16.0
2014-09-10 00:20:12+00:00,471.0,0.0,110.0,48.0,16.0
2014-09-10 00:20:18+00:00,475.0,0.0,107.0,50.0,16.0
2014-09-10 00:20:24+00:00,473.0,0.0,107.0,48.0,16.0
2014-09-10 00:20:30+00:00,475.0,0.0,107.0,50.0,16.0
2014-09-10 00:20:36+00:00,467.0,0.0,110.0,50.0,16.0
2014-09-10 00:20:42+00:00,469.0,0.0,108.0,50.0,16.0
2014-09-10 00:20:48+00:00,476.0,0.0,108.0,50.0,16.0
2014-09-10 00:20:54+00:00,477.0,0.0,110.0,50.0,16.0
2014-09-10 00:21:00+00:00,476.0,0.0,107.0,50.0,16.0
2014-09-10 00:21:06+00:00,488.0,0.0,109.0,48.0,16.0
2014-09-10 00:21:12+00:00,480.0,0.0,110.0,50.0,16.0
2014-09-10 00:21:18+00:00,480.0,0.0,108.0,50.0,16.0
2014-09-10 00:21:24+00:00,473.0,0.0,108.0,50.0,16.0
2014-09-10 00:21:30+00:00,473.0,0.0,110.0,50.0,16.0
2014-09-10 00:21:36+00:00,484.0,0.0,108.0,50.0,16.0
2014-09-10 00:21:42+00:00,475.0,0.0,108.0,50.0,16.0
2014-09-10 00:21:48+00:00,472.0,0.0,110.0,48.0,16.0
2014-09-10 00:21:54+00:00,483.0,0.0,110.0,48.0,16.0
2014-09-10 00:22:00+00:00,471.0,0.0,108.0,50.0,16.0
2014-09-10 00:22:06+00:00,480.0,0.0,110.0,48.0,16.0
2014-09-10 00:22:12+00:00,486.0,0.0,110.0,50.0,16.0
2014-09-10 00:22:18+00:00,478.0,0.0,108.0,50.0,16.0
2014-09-10 00:22:24+00:00,478.0,0.0,108.0,50.0,16.0
2014-09-10 00:22:30+00:00,476.0,0.0,110.0,50.0,16.0
2014-09-10 00:22:36+00:00,482.0,0.0,109.0,48.0,16.0
2014-09-10 00:22:42+00:00,480.0,0.0,108.0,50.0,16.0
2014-09-10 00:22:48+00:00,489.0,0.0,110.0,50.0,16.0
2014-09-10 00:22:54+00:00,473.0,0.0,110.0,50.0,16.0
2014-09-10 00:23:00+00:00,481.0,0.0,109.0,50.0,16.0
2014-09-10 00:23:06+00:00,481.0,0.0,108.0,50.0,16.0
2014-09-10 00:23:12+00:00,481.0,0.0,110.0,50.0,16.0
2014-09-10 00:23:18+00:00,481.0,0.0,110.0,48.0,16.0
2014-09-10 00:23:24+00:00,475.0,0.0,108.0,50.0,16.0
2014-09-10 00:23:30+00:00,478.0,0.0,109.0,50.0,16.0
2014-09-10 00:23:36+00:00,480.0,0.0,110.0,48.0,16.0
2014-09-10 00:23:42+00:00,470.0,0.0,109.0,50.0,16.0
2014-09-10 00:23:48+00:00,476.0,0.0,108.0,50.0,16.0
2014-09-10 00:23:54+00:00,474.0,0.0,110.0,48.0,16.0
2014-09-10 00:24:00+00:00,465.0,0.0,110.0,50.0,16.0
2014-09-10 00:24:06+00:00,482.0,0.0,109.0,50.0,16.0
2014-09-10 00:24:12+00:00,476.0,0.0,108.0,50.0,16.0
2014-09-10 00:24:18+00:00,467.0,0.0,110.0,48.0,16.0
2014-09-10 00:24:24+00:00,471.0,0.0,110.0,48.0,16.0
2014-09-10 00:24:30+00:00,471.0,0.0,109.0,48.0,16.0
2014-09-10 00:24:36+00:00,477.0,0.0,108.0,48.0,16.0
2014-09-10 00:24:42+00:00,480.0,0.0,108.0,50.0,16.0
2014-09-10 00:24:48+00:00,479.0,0.0,110.0,48.0,16.0
2014-09-10 00:24:54+00:00,483.0,0.0,110.0,48.0,16.0
2014-09-10 00:25:00+00:00,480.0,0.0,108.0,48.0,16.0
2014-09-10 00:25:06+00:00,485.0,0.0,110.0,48.0,16.0
2014-09-10 00:25:12+00:00,482.0,0.0,110.0,48.0,16.0
2014-09-10 00:25:18+00:00,477.0,0.0,108.0,50.0,16.0
2014-09-10 00:25:24+00:00,477.0,0.0,108.0,50.0,16.0
2014-09-10 00:25:30+00:00,472.0,0.0,110.0,50.0,16.0
2014-09-10 00:25:36+00:00,468.0,0.0,111.0,50.0,16.0
2014-09-10 00:25:42+00:00,479.0,0.0,109.0,48.0,16.0
2014-09-10 00:25:48+00:00,472.0,0.0,108.0,50.0,16.0
2014-09-10 00:25:54+00:00,476.0,0.0,110.0,50.0,16.0
2014-09-10 00:26:00+00:00,469.0,0.0,110.0,50.0,16.0
2014-09-10 00:26:06+00:00,475.0,0.0,108.0,50.0,16.0
2014-09-10 00:26:12+00:00,489.0,0.0,108.0,50.0,16.0
2014-09-10 00:26:18+00:00,479.0,0.0,110.0,50.0,16.0
2014-09-10 00:26:24+00:00,477.0,0.0,110.0,50.0,16.0
2014-09-10 00:26:30+00:00,480.0,0.0,109.0,50.0,16.0
2014-09-10 00:26:36+00:00,473.0,0.0,108.0,50.0,16.0
2014-09-10 00:26:42+00:00,484.0,0.0,109.0,50.0,16.0
2014-09-10 00:26:48+00:00,475.0,0.0,110.0,50.0,16.0
2014-09-10 00:26:54+00:00,480.0,0.0,109.0,50.0,16.0
2014-09-10 00:27:00+00:00,474.0,0.0,107.0,50.0,16.0
2014-09-10 00:27:06+00:00,481.0,0.0,109.0,50.0,16.0
2014-09-10 00:27:12+00:00,474.0,0.0,110.0,50.0,16.0
2014-09-10 00:27:18+00:00,474.0,0.0,110.0,50.0,16.0
2014-09-10 00:27:24+00:00,484.0,0.0,108.0,50.0,16.0
2014-09-10 00:27:30+00:00,475.0,0.0,109.0,48.0,16.0
2014-09-10 00:27:36+00:00,472.0,0.0,110.0,48.0,16.0
2014-09-10 00:27:42+00:00,476.0,0.0,109.0,50.0,16.0
2014-09-10 00:27:48+00:00,468.0,0.0,108.0,50.0,16.0
2014-09-10 00:27:54+00:00,480.0,0.0,109.0,50.0,16.0
2014-09-10 00:28:00+00:00,464.0,0.0,109.0,50.0,16.0
2014-09-10 00:28:06+00:00,471.0,0.0,110.0,50.0,16.0
2014-09-10 00:28:12+00:00,483.0,0.0,108.0,50.0,16.0
2014-09-10 00:28:18+00:00,487.0,0.0,108.0,50.0,16.0
2014-09-10 00:28:24+00:00,478.0,0.0,110.0,50.0,16.0
2014-09-10 00:28:30+00:00,481.0,0.0,109.0,50.0,16.0
2014-09-10 00:28:36+00:00,474.0,0.0,107.0,50.0,16.0
2014-09-10 00:28:42+00:00,474.0,0.0,109.0,50.0,16.0
2014-09-10 00:28:48+00:00,474.0,0.0,110.0,50.0,16.0
2014-09-10 00:28:54+00:00,472.0,0.0,108.0,50.0,16.0
2014-09-10 00:29:00+00:00,476.0,0.0,108.0,50.0,16.0
2014-09-10 00:29:06+00:00,472.0,0.0,110.0,50.0,16.0
2014-09-10 00:29:12+00:00,481.0,0.0,109.0,50.0,16.0
2014-09-10 00:29:18+00:00,482.0,0.0,107.0,50.0,16.0
2014-09-10 00:29:24+00:00,464.0,0.0,110.0,50.0,16.0
2014-09-10 00:29:30+00:00,470.0,0.0,108.0,50.0,16.0
2014-09-10 00:29:36+00:00,472.0,0.0,107.0,48.0,16.0
2014-09-10 00:29:42+00:00,481.0,0.0,110.0,48.0,16.0
2014-09-10 00:29:48+00:00,481.0,0.0,108.0,50.0,16.0
2014-09-10 00:29:54+00:00,473.0,0.0,107.0,50.0,16.0
2014-09-10 00:30:00+00:00,481.0,0.0,108.0,50.0,16.0
2014-09-10 00:30:06+00:00,485.0,0.0,109.0,48.0,16.0
2014-09-10 00:30:12+00:00,469.0,0.0,107.0,50.0,16.0
2014-09-10 00:30:18+00:00,478.0,0.0,108.0,50.0,16.0
2014-09-10 00:30:24+00:00,480.0,0.0,110.0,50.0,16.0
2014-09-10 00:30:30+00:00,469.0,0.0,107.0,50.0,16.0
2014-09-10 00:30:36+00:00,472.0,0.0,107.0,50.0,16.0
2014-09-10 00:30:42+00:00,481.0,0.0,110.0,50.0,16.0
2014-09-10 00:30:48+00:00,483.0,0.0,108.0,50.0,16.0
2014-09-10 00:30:54+00:00,473.0,0.0,107.0,50.0,16.0
2014-09-10 00:31:00+00:00,482.0,0.0,109.0,50.0,16.0
2014-09-10 00:31:06+00:00,480.0,0.0,108.0,50.0,16.0
2014-09-10 00:31:12+00:00,473.0,0.0,107.0,48.0,16.0
2014-09-10 00:31:18+00:00,475.0,0.0,109.0,50.0,16.0
2014-09-10 00:31:24+00:00,482.0,0.0,108.0,50.0,16.0
2014-09-10 00:31:30+00:00,482.0,0.0,107.0,50.0,16.0
2014-09-10 00:31:36+00:00,482.0,0.0,109.0,50.0,16.0
2014-09-10 00:31:42+00:00,482.0,0.0,108.0,50.0,16.0
2014-09-10 00:31:48+00:00,482.0,0.0,107.0,48.0,16.0
2014-09-10 00:31:54+00:00,478.0,0.0,109.0,50.0,16.0
2014-09-10 00:32:00+00:00,478.0,0.0,107.0,50.0,16.0
2014-09-10 00:32:06+00:00,483.0,0.0,107.0,51.0,16.0
2014-09-10 00:32:12+00:00,481.0,0.0,109.0,50.0,16.0
2014-09-10 00:32:18+00:00,477.0,0.0,106.0,50.0,16.0
2014-09-10 00:32:24+00:00,472.0,0.0,108.0,50.0,16.0
2014-09-10 00:32:30+00:00,476.0,0.0,108.0,50.0,16.0
2014-09-10 00:32:36+00:00,476.0,0.0,106.0,50.0,16.0
2014-09-10 00:32:42+00:00,480.0,0.0,108.0,50.0,16.0
2014-09-10 00:32:48+00:00,480.0,0.0,108.0,50.0,16.0
2014-09-10 00:32:54+00:00,472.0,0.0,106.0,50.0,16.0
2014-09-10 00:33:00+00:00,472.0,0.0,108.0,50.0,16.0
2014-09-10 00:33:06+00:00,475.0,0.0,107.0,50.0,16.0
2014-09-10 00:33:12+00:00,475.0,0.0,106.0,50.0,16.0
2014-09-10 00:33:18+00:00,472.0,0.0,109.0,48.0,16.0
2014-09-10 00:33:24+00:00,477.0,0.0,107.0,50.0,16.0
2014-09-10 00:33:30+00:00,482.0,0.0,107.0,50.0,16.0
2014-09-10 00:33:36+00:00,471.0,0.0,108.0,50.0,16.0
2014-09-10 00:33:42+00:00,478.0,0.0,106.0,50.0,16.0
2014-09-10 00:33:48+00:00,476.0,0.0,108.0,50.0,16.0
2014-09-10 00:33:54+00:00,476.0,0.0,108.0,50.0,16.0
2014-09-10 00:34:00+00:00,471.0,0.0,106.0,50.0,16.0
2014-09-10 00:34:06+00:00,475.0,0.0,108.0,50.0,16.0
2014-09-10 00:34:12+00:00,478.0,0.0,107.0,50.0,16.0
2014-09-10 00:34:18+00:00,474.0,0.0,106.0,50.0,16.0
2014-09-10 00:34:24+00:00,479.0,0.0,108.0,50.0,16.0
2014-09-10 00:34:30+00:00,475.0,0.0,106.0,50.0,16.0
2014-09-10 00:34:36+00:00,476.0,0.0,107.0,50.0,16.0
2014-09-10 00:34:42+00:00,483.0,0.0,108.0,50.0,16.0
2014-09-10 00:34:48+00:00,477.0,0.0,106.0,50.0,16.0
2014-09-10 00:34:54+00:00,474.0,0.0,108.0,50.0,16.0
2014-09-10 00:35:00+00:00,483.0,0.0,107.0,50.0,16.0
2014-09-10 00:35:06+00:00,491.0,0.0,106.0,50.0,16.0
2014-09-10 00:35:12+00:00,475.0,0.0,106.0,50.0,16.0
2014-09-10 00:35:18+00:00,473.0,0.0,106.0,50.0,16.0
2014-09-10 00:35:24+00:00,476.0,0.0,108.0,50.0,16.0
2014-09-10 00:35:30+00:00,470.0,0.0,108.0,50.0,16.0
2014-09-10 00:35:36+00:00,472.0,0.0,107.0,50.0,16.0
2014-09-10 00:35:42+00:00,477.0,0.0,107.0,50.0,16.0
2014-09-10 00:35:48+00:00,478.0,0.0,105.0,50.0,16.0
2014-09-10 00:35:54+00:00,475.0,0.0,108.0,50.0,16.0
2014-09-10 00:36:00+00:00,476.0,0.0,108.0,48.0,16.0
2014-09-10 00:36:06+00:00,478.0,0.0,107.0,50.0,16.0
2014-09-10 00:36:12+00:00,483.0,0.0,107.0,50.0,16.0
2014-09-10 00:36:18+00:00,474.0,0.0,105.0,50.0,16.0
2014-09-10 00:36:24+00:00,471.0,0.0,108.0,50.0,16.0
2014-09-10 00:36:30+00:00,471.0,0.0,105.0,50.0,16.0
2014-09-10 00:36:36+00:00,469.0,0.0,107.0,50.0,16.0
2014-09-10 00:36:42+00:00,471.0,0.0,106.0,50.0,16.0
2014-09-10 00:36:48+00:00,467.0,0.0,106.0,50.0,16.0
2014-09-10 00:36:54+00:00,471.0,0.0,106.0,50.0,16.0
2014-09-10 00:37:00+00:00,478.0,0.0,107.0,50.0,16.0
2014-09-10 00:37:06+00:00,474.0,0.0,105.0,50.0,16.0
2014-09-10 00:37:12+00:00,472.0,0.0,108.0,50.0,16.0
2014-09-10 00:37:18+00:00,476.0,0.0,106.0,50.0,16.0
2014-09-10 00:37:24+00:00,472.0,0.0,106.0,50.0,16.0
2014-09-10 00:37:30+00:00,483.0,0.0,107.0,50.0,16.0
